,country,purpose,favact,favplace1,favplace2,favplace3,sitem1,sitem2,sitem3,splace1,splace2,splace3,expense,sex,age,year
1712,태국,"여가, 위락, 개별휴가",식도락관광,고궁,한국민속촌,무등산,신발류,의류,"향수, 화장품",남대문시장,명동,"할인점 (이마트, 홈플러스 등)",955.0,female,31-40,2016
1713,태국,"여가, 위락, 개별휴가",식도락관광,강남역,동대문시장,남대문시장,신발류,의류,식료품,명동,,,1686.0,female,21-30,2016
1716,태국,쇼핑,쇼핑,강남역,명동,청담동/ 압구정동,신발류,의류,"향수, 화장품",백화점,동대문시장,명동,4777.0,female,21-30,2016
1717,태국,"여가, 위락, 개별휴가",쇼핑,명동,동대문시장,헤이리예술마을,의류,"향수, 화장품",,백화점,명동,,578.0,female,31-40,2016
1718,태국,교육,고궁/ 역사 유적지 방문,한강/ 유람선,고궁,남산/ N 서울타워,신발류,의류,,명동,인사동,,372.0,female,21-30,2016
1723,태국,"여가, 위락, 개별휴가",식도락관광,송도,신촌/ 홍대주변,고궁,의류,"향수, 화장품","서적, 잡지, 문구류",백화점,명동,"할인점 (이마트, 홈플러스 등)",845.0,female,21-30,2016
1724,태국,"여가, 위락, 개별휴가",쇼핑,명동,남산/ N 서울타워,인사동,신발류,"향수, 화장품",,명동,,,2303.0,female,21-30,2016
1725,태국,쇼핑,식도락관광,이태원,신촌/ 홍대주변,한강/ 유람선,의류,보석/ 악세서리,김치,동대문시장,명동,"할인점 (이마트, 홈플러스 등)",618.0,female,21-30,2016
1726,태국,"여가, 위락, 개별휴가",쇼핑,고궁,동대문시장,인사동,의류,"향수, 화장품",,시내면세점,백화점,명동,1687.0,female,31-40,2016
1728,태국,"여가, 위락, 개별휴가",쇼핑,신촌/ 홍대주변,명동,기타,의류,"향수, 화장품",,백화점,동대문시장,기타,1410.0,female,31-40,2016
1730,태국,"여가, 위락, 개별휴가",쇼핑,명동,한강/ 유람선,고궁,의류,"향수, 화장품",,한국내 공항면세점,명동,인사동,483.0,female,21-30,2016
1731,태국,"여가, 위락, 개별휴가","휴양, 휴식",춘천 (남이섬),박물관 (기념관),고궁,신발류,의류,"인삼, 한약재",남대문시장,동대문시장,명동,843.0,female,31-40,2016
1732,태국,"친구, 친지 방문",레포츠활동,기타,고궁,명동,의류,"향수, 화장품",,명동,,,577.0,female,21-30,2016
1733,태국,"여가, 위락, 개별휴가",테마파크,에버랜드/ 캐리비안베이,동대문시장,춘천 (남이섬),의류,"향수, 화장품","인삼, 한약재",시내면세점,동대문시장,명동,983.0,female,21-30,2016
1739,태국,쇼핑,쇼핑,고궁,이태원,,의류,보석/ 악세서리,"인삼, 한약재",한국내 공항면세점,백화점,명동,861.0,female,21-30,2016
1740,태국,종교 및 순례,쇼핑,명동,한강/ 유람선,이태원,"향수, 화장품",식료품,"전통민예품,  칠기,  목각제품",한국내 공항면세점,명동,"할인점 (이마트, 홈플러스 등)",1866.0,female,31-40,2016
1744,태국,"여가, 위락, 개별휴가",쇼핑,이기대/ 오륙도,광안리/ 광안대교,해운대 해수욕장/ 누리마루APEC 하우스,신발류,"향수, 화장품",시계,한국내 공항면세점,소규모상점,"할인점 (이마트, 홈플러스 등)",0.0,female,21-30,2016
1745,태국,"여가, 위락, 개별휴가",쇼핑,남산/ N 서울타워,명동,남대문시장,"향수, 화장품",주류,담배,남대문시장,명동,"할인점 (이마트, 홈플러스 등)",1291.0,female,31-40,2016
1747,태국,사업 또는 전문 활동,"미팅, 회의, 학술대회, 박람회 참가",명동,수원화성/ 화성행궁,동대문시장,의류,"향수, 화장품",스타관련상품,시내면세점,명동,"할인점 (이마트, 홈플러스 등)",906.0,female,31-40,2016
1748,태국,"여가, 위락, 개별휴가",자연경관 감상,수원화성/ 화성행궁,기타,명동,신발류,김치,스타관련상품,명동,소규모상점,"할인점 (이마트, 홈플러스 등)",661.0,female,21-30,2016
1749,태국,"여가, 위락, 개별휴가",쇼핑,남산/ N 서울타워,신촌/ 홍대주변,강남역,신발류,"향수, 화장품",시계,명동,소규모상점,,861.0,female,21-30,2016
1751,태국,"여가, 위락, 개별휴가",식도락관광,진도 (신비의 바닷길),영주 (풍기인삼),태안 (안면도/ 만리포),신발류,"향수, 화장품",주류,한국내 공항면세점,백화점,,1435.0,female,21-30,2016
1752,태국,"여가, 위락, 개별휴가",유흥/ 오락,신촌/ 홍대주변,명동,기타,의류,식료품,스타관련상품,백화점,명동,소규모상점,614.0,female,21-30,2016
1757,태국,"여가, 위락, 개별휴가",쇼핑,남산/ N 서울타워,강남역,한옥마을 (남산),신발류,"향수, 화장품",,명동,소규모상점,,703.0,female,21-30,2016
1758,태국,"여가, 위락, 개별휴가",식도락관광,한라산,명동,한강/ 유람선,의류,"향수, 화장품",식료품,명동,소규모상점,,632.0,female,21-30,2016
1760,태국,"여가, 위락, 개별휴가",쇼핑,남산/ N 서울타워,영종도/ 공항주변/ 인천대교,해운대 해수욕장/ 누리마루APEC 하우스,신발류,의류,"향수, 화장품",한국내 공항면세점,백화점,소규모상점,3444.0,female,31-40,2016
1761,태국,"여가, 위락, 개별휴가",쇼핑,북촌/ 삼청동,고궁,명동,피혁제품,김치,식료품,명동,소규모상점,"할인점 (이마트, 홈플러스 등)",724.0,female,31-40,2016
1764,태국,쇼핑,쇼핑,북촌/ 삼청동,청계천/ 광화문광장,명동,신발류,의류,김치,한국내 공항면세점,남대문시장,명동,592.0,female,31-40,2016
1766,태국,"여가, 위락, 개별휴가",고궁/ 역사 유적지 방문,동대문시장,신촌/ 홍대주변,강남역,신발류,"향수, 화장품",김치,동대문시장,명동,"할인점 (이마트, 홈플러스 등)",735.0,female,21-30,2016
1767,태국,"여가, 위락, 개별휴가",쇼핑,남산/ N 서울타워,인사동,한옥마을 (남산),신발류,"향수, 화장품",김치,남대문시장,이태원시장,명동,534.0,female,31-40,2016
1769,태국,쇼핑,쇼핑,한라산,구례 (화엄사),오설록 (박물관),의류,"향수, 화장품",김치,한국내 공항면세점,시내면세점,"할인점 (이마트, 홈플러스 등)",1113.0,female,21-30,2016
1773,태국,"여가, 위락, 개별휴가",쇼핑,거문오름용암동굴계,제주민속촌,오설록 (박물관),"향수, 화장품",식료품,,시내면세점,"할인점 (이마트, 홈플러스 등)",,3240.0,female,21-30,2016
1774,태국,"여가, 위락, 개별휴가",쇼핑,강남역,명동,,신발류,의류,"향수, 화장품",백화점,명동,소규모상점,4751.0,female,31-40,2016
1775,태국,"친구, 친지 방문",기타,인사동,한옥마을 (남산),,"향수, 화장품",,,시내면세점,동대문시장,명동,872.0,female,21-30,2016
1777,태국,사업 또는 전문 활동,"공연, 민속행사, 축제참가 및 관람",고궁,박물관 (기념관),동대문시장,"인삼, 한약재",김치,"전통민예품,  칠기,  목각제품",시내면세점,동대문시장,"할인점 (이마트, 홈플러스 등)",575.0,female,31-40,2016
1778,태국,사업 또는 전문 활동,쇼핑,고궁,명동,남대문시장,의류,"향수, 화장품",식료품,한국내 공항면세점,백화점,명동,579.0,female,31-40,2016
1780,태국,"여가, 위락, 개별휴가",식도락관광,춘천 (남이섬),에버랜드/ 캐리비안베이,,의류,"향수, 화장품","인삼, 한약재",한국내 공항면세점,백화점,,1435.0,female,31-40,2016
1782,태국,"여가, 위락, 개별휴가",쇼핑,동대문시장,신촌/ 홍대주변,명동,피혁제품,의류,식료품,백화점,동대문시장,명동,577.0,female,21-30,2016
1783,태국,쇼핑,쇼핑,동대문시장,남대문시장,명동,의류,"향수, 화장품",김치,동대문시장,명동,소규모상점,1012.0,female,21-30,2016
1784,태국,쇼핑,쇼핑,인사동,고궁,명동,신발류,"향수, 화장품",,시내면세점,명동,,718.0,female,21-30,2016
1786,태국,"여가, 위락, 개별휴가",유흥/ 오락,신촌/ 홍대주변,명동,가로수길,신발류,의류,"향수, 화장품",백화점,명동,소규모상점,576.0,female,21-30,2016
1788,태국,"여가, 위락, 개별휴가",식도락관광,에버랜드/ 캐리비안베이,수원화성/ 화성행궁,한국민속촌,"향수, 화장품",,,소규모상점,,,415.0,female,31-40,2016
1790,태국,"여가, 위락, 개별휴가",자연경관 감상,신촌/ 홍대주변,여의도 (63빌딩),명동,의류,보석/ 악세서리,"서적, 잡지, 문구류",남대문시장,명동,"할인점 (이마트, 홈플러스 등)",576.0,female,21-30,2016
1791,태국,쇼핑,쇼핑,춘천 (남이섬),에버랜드/ 캐리비안베이,동대문시장,신발류,"향수, 화장품",식료품,한국내 공항면세점,동대문시장,명동,625.0,female,21-30,2016
1792,태국,"여가, 위락, 개별휴가",쇼핑,신촌/ 홍대주변,수원화성/ 화성행궁,고궁,"향수, 화장품",시계,"인삼, 한약재",남대문시장,동대문시장,명동,2280.0,female,31-40,2016
1793,태국,쇼핑,쇼핑,춘천 (남이섬),명동,에버랜드/ 캐리비안베이,"향수, 화장품","인삼, 한약재",식료품,시내면세점,명동,,1140.0,female,31-40,2016
1797,태국,"여가, 위락, 개별휴가",전통문화체험,광안리/ 광안대교,이기대/ 오륙도,감천문화마을,"실크, 섬유류",의류,"전통민예품,  칠기,  목각제품",한국내 공항면세점,백화점,소규모상점,0.0,female,31-40,2016
1798,태국,"여가, 위락, 개별휴가",식도락관광,수원화성/ 화성행궁,청계천/ 광화문광장,명동,신발류,의류,"향수, 화장품",명동,소규모상점,기타,418.0,female,21-30,2016
1799,태국,"여가, 위락, 개별휴가",쇼핑,남산/ N 서울타워,고궁,명동,"향수, 화장품",김치,"음반, DVD",백화점,동대문시장,명동,1454.0,female,31-40,2016
1800,태국,"친구, 친지 방문",쇼핑,고궁,남산/ N 서울타워,동대문시장,신발류,"향수, 화장품",의류,남대문시장,동대문시장,명동,1996.0,female,21-30,2016
1801,태국,"여가, 위락, 개별휴가",식도락관광,남대문시장,에버랜드/ 캐리비안베이,춘천 (남이섬),의류,"전자, 전기제품",스타관련상품,한국내 공항면세점,남대문시장,명동,913.0,female,21-30,2016
1803,태국,"여가, 위락, 개별휴가",쇼핑,신촌/ 홍대주변,광안리/ 광안대교,가로수길,의류,식료품,스타관련상품,명동,소규모상점,"할인점 (이마트, 홈플러스 등)",1169.0,female,21-30,2016
1806,태국,사업 또는 전문 활동,쇼핑,에버랜드/ 캐리비안베이,명동,강남역,신발류,의류,"향수, 화장품",한국내 공항면세점,명동,소규모상점,627.0,female,21-30,2016
1807,태국,"여가, 위락, 개별휴가",쇼핑,명동,고궁,청계천/ 광화문광장,신발류,,,한국내 공항면세점,동대문시장,,713.0,female,21-30,2016
1814,태국,쇼핑,자연경관 감상,에버랜드/ 캐리비안베이,명동,한옥마을 (남산),의류,"향수, 화장품",식료품,명동,"할인점 (이마트, 홈플러스 등)",,1120.0,female,31-40,2016
1818,태국,"여가, 위락, 개별휴가",식도락관광,고궁,인사동,동대문시장,"향수, 화장품",김치,식료품,백화점,인사동,소규모상점,1625.0,female,31-40,2016
1819,태국,"여가, 위락, 개별휴가","휴양, 휴식",북촌/ 삼청동,인사동,명동,신발류,의류,"향수, 화장품",인사동,"할인점 (이마트, 홈플러스 등)",기타,688.0,female,31-40,2016
1820,태국,"여가, 위락, 개별휴가",쇼핑,동대문시장,인사동,명동,신발류,의류,"향수, 화장품",남대문시장,명동,소규모상점,303.0,female,31-40,2016
1821,태국,쇼핑,고궁/ 역사 유적지 방문,남산/ N 서울타워,명동,동대문시장,의류,,,한국내 공항면세점,,,884.0,female,21-30,2016
1825,태국,"여가, 위락, 개별휴가",쇼핑,가평 (자라섬/ 쁘띠 프랑스),여의도 (63빌딩),신촌/ 홍대주변,의류,"향수, 화장품",김치,시내면세점,명동,인사동,770.0,female,31-40,2016
1826,태국,"여가, 위락, 개별휴가",자연경관 감상,남산/ N 서울타워,북촌/ 삼청동,명동,의류,"향수, 화장품",식료품,시내면세점,명동,소규모상점,1281.0,female,31-40,2016
1828,태국,"여가, 위락, 개별휴가",시티투어 버스 이용,우도/ 마라도/ 추자도,한라산,섭지코지,신발류,의류,,백화점,소규모상점,,1284.0,female,31-40,2016
1830,태국,"여가, 위락, 개별휴가","공연, 민속행사, 축제참가 및 관람",감천문화마을,가로수길,신촌/ 홍대주변,신발류,"향수, 화장품",스타관련상품,백화점,소규모상점,"할인점 (이마트, 홈플러스 등)",836.0,female,21-30,2016
1835,태국,"여가, 위락, 개별휴가",자연경관 감상,한라산,제주민속촌,중문관광단지/ 서귀포,"향수, 화장품","인삼, 한약재",식료품,한국내 공항면세점,시내면세점,"할인점 (이마트, 홈플러스 등)",513.0,female,21-30,2016
1836,태국,"여가, 위락, 개별휴가",자연경관 감상,중문관광단지/ 서귀포,오설록 (박물관),한라산,의류,김치,주류,백화점,동대문시장,소규모상점,855.0,female,21-30,2016
1838,태국,"여가, 위락, 개별휴가",자연경관 감상,한라산,성산일출봉,섭지코지,신발류,"향수, 화장품","인삼, 한약재",한국내 공항면세점,시내면세점,백화점,2636.0,female,21-30,2016
1840,태국,"여가, 위락, 개별휴가","박물관, 전시관 방문",제주민속촌,성산일출봉,우도/ 마라도/ 추자도,"향수, 화장품",주류,,시내면세점,,,3149.0,female,21-30,2016
1843,태국,"여가, 위락, 개별휴가",쇼핑,한라산,고궁,박물관 (기념관),"향수, 화장품",식료품,,"할인점 (이마트, 홈플러스 등)",,,2850.0,female,21-30,2016
1844,태국,사업 또는 전문 활동,쇼핑,기타,,,의류,"향수, 화장품",김치,한국내 공항면세점,,,315.0,female,21-30,2016
1846,태국,쇼핑,쇼핑,남산/ N 서울타워,신촌/ 홍대주변,춘천 (남이섬),의류,김치,식료품,시내면세점,백화점,명동,1093.0,female,31-40,2016
1847,태국,"여가, 위락, 개별휴가",쇼핑,춘천 (남이섬),남산/ N 서울타워,명동,신발류,김치,식료품,시내면세점,백화점,명동,843.0,female,21-30,2016
1849,태국,"여가, 위락, 개별휴가",쇼핑,용궁사/ 기장,해운대 해수욕장/ 누리마루APEC 하우스,이기대/ 오륙도,피혁제품,의류,보석/ 악세서리,한국내 공항면세점,백화점,"할인점 (이마트, 홈플러스 등)",0.0,female,31-40,2016
1853,태국,쇼핑,쇼핑,강남역,명동,남대문시장,신발류,의류,"자기, 도자기",백화점,명동,소규모상점,2229.0,female,21-30,2016
1855,태국,"여가, 위락, 개별휴가",고궁/ 역사 유적지 방문,고궁,박물관 (기념관),서울랜드/ 서울대공원,신발류,의류,"인삼, 한약재",시내면세점,명동,"할인점 (이마트, 홈플러스 등)",337.0,female,31-40,2016
1856,태국,"친구, 친지 방문",유흥/ 오락,안산 (대부도/ 시화호),코엑스,동대문시장,담배,"음반, DVD",스타관련상품,동대문시장,명동,"할인점 (이마트, 홈플러스 등)",422.0,female,21-30,2016
1857,태국,"친구, 친지 방문",쇼핑,소래포구,한국민속촌,남대문시장,"향수, 화장품","인삼, 한약재","전자, 전기제품",백화점,동대문시장,명동,2108.0,female,31-40,2016
1858,태국,교육,"연수, 교육, 연구",남산/ N 서울타워,강남역,고궁,신발류,의류,시계,동대문시장,명동,소규모상점,2810.0,female,21-30,2016
1863,태국,"친구, 친지 방문",고궁/ 역사 유적지 방문,에버랜드/ 캐리비안베이,고궁,동대문시장,"실크, 섬유류",의류,"향수, 화장품",명동,,,731.0,female,31-40,2016
